GR_ID,PO_ID,Actual_Delivery_Date,Quantity_Received,Defect_Qty
GR04113,PO04113,2022-04-01,842,1
GR04114,PO04114,2022-06-16,823,10
GR04115,PO04115,2023-06-12,92,0
GR04116,PO04116,2022-12-10,155,0
GR04117,PO04117,2022-11-19,861,32
GR04118,PO04118,2023-11-02,653,28
GR04119,PO04119,2025-01-16,529,4
GR04120,PO04120,2024-06-05,980,17
GR04121,PO04121,2024-05-13,93,1
GR04122,PO04122,2023-03-12,353,6
GR04123,PO04123,2024-11-12,822,9
GR04124,PO04124,2023-04-11,848,6
GR04125,PO04125,2023-05-06,989,5
GR04126,PO04126,2023-01-31,646,7
GR04127,PO04127,2022-06-24,239,2
GR04128,PO04128,2022-04-21,78,3
GR04129,PO04129,2023-09-12,194,1
GR04130,PO04130,2024-07-01,641,10
GR04131,PO04131,2024-05-29,408,8
GR04132,PO04132,2024-02-16,924,5
GR04133,PO04133,2022-09-30,846,27
GR04134,PO04134,2022-04-06,566,1
GR04135,PO04135,2023-08-09,150,1
GR04136,PO04136,2022-02-01,591,6
GR04137,PO04137,2023-11-25,778,14
GR04138,PO04138,2022-06-08,338,3
GR04139,PO04139,2023-04-19,972,4
GR04140,PO04140,2024-11-08,52,0
GR04141,PO04141,2024-09-24,994,18
GR04142,PO04142,2024-08-14,991,18
GR04143,PO04143,2024-02-23,918,23
GR04144,PO04144,2022-11-21,421,7
GR04145,PO04145,2022-06-15,497,6
GR04146,PO04146,2022-03-11,230,1
GR04147,PO04147,2022-12-17,434,19
GR04148,PO04148,2022-10-08,269,0
GR04149,PO04149,2024-10-22,283,13
GR04150,PO04150,2023-04-22,163,1
GR04151,PO04151,2022-05-21,173,2
GR04152,PO04152,2024-01-19,159,3
GR04153,PO04153,2022-07-27,188,2
GR04154,PO04154,2023-05-09,829,7
GR04155,PO04155,2023-10-10,769,35
GR04156,PO04156,2024-01-19,618,5
GR04157,PO04157,2024-02-29,134,5
GR04158,PO04158,2024-11-11,554,6
GR04159,PO04159,2023-03-14,442,4
GR04160,PO04160,2022-06-10,514,4
GR04161,PO04161,2024-10-18,749,6
GR04162,PO04162,2024-05-07,280,5
GR04163,PO04163,2023-09-17,343,6
GR04164,PO04164,2022-10-30,240,1
GR04165,PO04165,2023-08-26,963,15
GR04166,PO04166,2023-08-29,743,10
GR04167,PO04167,2023-09-03,229,5
GR04168,PO04168,2022-11-09,738,11
GR04169,PO04169,2023-12-07,738,10
GR04170,PO04170,2022-04-08,451,4
GR04171,PO04171,2023-02-26,583,5
GR04172,PO04172,2023-11-24,170,2
GR04173,PO04173,2024-01-14,449,2
GR04174,PO04174,2023-03-12,757,6
GR04175,PO04175,2023-01-15,809,4
GR04176,PO04176,2023-03-11,113,0
GR04177,PO04177,2024-07-03,248,5
GR04178,PO04178,2022-04-15,252,1
GR04179,PO04179,2022-09-22,172,2
GR04180,PO04180,2024-12-31,907,5
GR04181,PO04181,2024-11-18,788,4
GR04182,PO04182,2022-06-15,332,3
GR04183,PO04183,2022-06-03,821,9
GR04184,PO04184,2024-11-27,411,5
GR04185,PO04185,2023-07-04,730,10
GR04186,PO04186,2024-05-18,543,4
GR04187,PO04187,2023-11-12,332,8
GR04188,PO04188,2024-07-31,832,7
GR04189,PO04189,2023-01-08,160,2
GR04190,PO04190,2024-06-04,301,4
GR04191,PO04191,2022-04-18,555,7
GR04192,PO04192,2023-09-08,693,9
GR04193,PO04193,2024-04-15,77,0
GR04194,PO04194,2023-11-11,805,6
GR04195,PO04195,2024-05-05,898,14
GR04196,PO04196,2024-12-25,557,3
GR04197,PO04197,2024-01-16,232,0
GR04198,PO04198,2024-06-19,666,7
GR04199,PO04199,2023-01-15,206,2
GR04200,PO04200,2024-01-31,683,10
GR04201,PO04201,2023-05-06,824,15
GR04202,PO04202,2022-05-27,726,6
GR04203,PO04203,2023-10-03,832,10
GR04204,PO04204,2022-03-13,858,7
GR04205,PO04205,2024-03-06,256,3
GR04206,PO04206,2024-06-23,726,13
GR04207,PO04207,2024-03-31,549,4
GR04208,PO04208,2024-07-13,312,15
GR04209,PO04209,2024-11-29,397,6
GR04210,PO04210,2024-08-30,606,10
GR04211,PO04211,2022-08-26,828,1
GR04212,PO04212,2022-08-06,490,19
GR04213,PO04213,2023-12-26,441,5
GR04214,PO04214,2022-10-06,370,4
GR04215,PO04215,2022-10-01,498,8
GR04216,PO04216,2022-12-13,82,1
GR04217,PO04217,2022-11-29,231,11
GR04218,PO04218,2022-08-10,950,16
GR04219,PO04219,2022-03-23,548,4
GR04220,PO04220,2023-11-04,186,1
GR04221,PO04221,2022-05-28,779,5
GR04222,PO04222,2024-12-06,545,4
GR04223,PO04223,2023-12-05,632,10
GR04224,PO04224,2022-11-27,720,13
GR04225,PO04225,2024-09-15,632,7
GR04226,PO04226,2022-08-30,537,4
GR04227,PO04227,2024-07-26,567,2
GR04228,PO04228,2023-03-05,445,8
GR04229,PO04229,2023-06-05,552,6
GR04230,PO04230,2022-04-28,677,5
GR04231,PO04231,2022-06-20,830,18
GR04232,PO04232,2023-09-14,377,4
GR04233,PO04233,2024-06-10,77,0
GR04234,PO04234,2023-10-12,180,7
GR04235,PO04235,2024-06-09,404,13
GR04236,PO04236,2023-05-27,831,2
GR04237,PO04237,2023-03-16,436,3
GR04238,PO04238,2024-04-15,488,4
GR04239,PO04239,2024-01-11,411,17
GR04240,PO04240,2022-02-13,404,6
GR04241,PO04241,2025-01-18,727,14
GR04242,PO04242,2024-09-03,301,1
GR04243,PO04243,2024-07-09,711,0
GR04244,PO04244,2024-04-17,653,8
GR04245,PO04245,2023-10-23,979,5
GR04246,PO04246,2022-07-18,935,7
GR04247,PO04247,2023-10-28,164,2
GR04248,PO04248,2022-08-28,221,1
GR04249,PO04249,2022-08-25,599,2
GR04250,PO04250,2024-06-13,84,1
GR04251,PO04251,2024-07-20,718,12
GR04252,PO04252,2024-07-08,626,5
GR04253,PO04253,2022-07-07,968,42
GR04254,PO04254,2022-07-09,323,5
GR04255,PO04255,2024-06-01,762,2
GR04256,PO04256,2022-06-18,652,7
GR04257,PO04257,2023-03-29,369,1
GR04258,PO04258,2024-04-23,629,9
GR04259,PO04259,2023-06-28,375,3
GR04260,PO04260,2023-10-29,877,12
GR04261,PO04261,2023-02-28,150,1
GR04262,PO04262,2023-09-18,389,5
GR04263,PO04263,2024-11-01,559,4
GR04264,PO04264,2024-02-04,220,1
GR04265,PO04265,2024-06-28,422,8
GR04266,PO04266,2024-08-16,252,1
GR04267,PO04267,2024-01-19,698,7
GR04268,PO04268,2022-03-20,910,10
GR04269,PO04269,2022-10-05,264,1
GR04270,PO04270,2023-03-21,316,1
GR04271,PO04271,2023-10-18,354,6
GR04272,PO04272,2022-09-08,872,6
GR04273,PO04273,2024-08-31,686,5
GR04274,PO04274,2024-08-13,782,5
GR04275,PO04275,2024-12-23,652,6
GR04276,PO04276,2024-12-21,329,5
GR04277,PO04277,2023-10-12,627,11
GR04278,PO04278,2022-03-27,531,6
GR04279,PO04279,2023-09-24,260,2
GR04280,PO04280,2023-06-27,861,33
GR04281,PO04281,2025-01-02,717,6
GR04282,PO04282,2023-01-28,563,7
GR04283,PO04283,2022-04-11,488,7
GR04284,PO04284,2024-01-22,367,6
GR04285,PO04285,2023-03-20,471,3
GR04286,PO04286,2023-08-29,307,3
GR04287,PO04287,2022-03-11,513,10
GR04288,PO04288,2023-06-28,948,4
GR04289,PO04289,2023-04-21,687,1
GR04290,PO04290,2023-05-29,930,15
GR04291,PO04291,2023-03-26,638,9
GR04292,PO04292,2024-02-18,266,2
GR04293,PO04293,2025-01-05,319,4
GR04294,PO04294,2024-12-13,876,6
GR04295,PO04295,2022-06-17,624,6
GR04296,PO04296,2023-01-20,584,10
GR04297,PO04297,2022-08-17,418,3
GR04298,PO04298,2023-04-30,196,1
GR04299,PO04299,2023-11-29,199,0
GR04300,PO04300,2023-06-05,910,7
GR04301,PO04301,2023-03-08,469,3
GR04302,PO04302,2023-10-24,929,11
GR04303,PO04303,2024-08-17,697,5
GR04304,PO04304,2024-10-27,911,10
GR04305,PO04305,2022-06-08,320,2
GR04306,PO04306,2022-11-06,711,11
GR04307,PO04307,2023-12-02,310,2
GR04308,PO04308,2022-12-04,464,0
GR04309,PO04309,2023-10-05,164,0
GR04310,PO04310,2024-02-13,243,3
GR04311,PO04311,2024-03-20,301,0
GR04312,PO04312,2023-08-29,522,6
GR04313,PO04313,2022-04-17,621,6
GR04314,PO04314,2024-03-24,479,4
GR04315,PO04315,2022-10-04,252,11
GR04316,PO04316,2022-04-29,327,1
GR04317,PO04317,2023-05-29,76,1
GR04318,PO04318,2024-03-25,856,7
GR04319,PO04319,2023-10-11,721,13
GR04320,PO04320,2022-08-15,708,5
GR04321,PO04321,2024-04-22,789,21
GR04322,PO04322,2024-06-18,848,9
GR04323,PO04323,2022-02-22,106,0
GR04324,PO04324,2022-10-04,369,3
GR04325,PO04325,2022-11-20,932,16
GR04326,PO04326,2022-11-29,972,6
GR04327,PO04327,2022-04-22,964,7
GR04328,PO04328,2023-02-28,734,18
GR04329,PO04329,2022-03-03,456,6
GR04330,PO04330,2024-01-07,291,3
GR04331,PO04331,2022-04-16,630,12
GR04332,PO04332,2023-08-22,172,5
GR04333,PO04333,2025-01-25,726,7
GR04334,PO04334,2022-12-04,306,4
GR04335,PO04335,2023-03-19,951,17
GR04336,PO04336,2023-08-08,289,5
GR04337,PO04337,2024-01-17,837,6
GR04338,PO04338,2024-03-13,384,4
GR04339,PO04339,2023-09-22,870,11
GR04340,PO04340,2024-09-25,482,1
GR04341,PO04341,2022-08-07,194,3
GR04342,PO04342,2024-12-18,228,2
GR04343,PO04343,2022-03-15,331,4
GR04344,PO04344,2023-01-21,466,8
GR04345,PO04345,2023-08-30,933,16
GR04346,PO04346,2024-02-25,548,4
GR04347,PO04347,2024-07-25,429,3
GR04348,PO04348,2023-12-18,373,2
GR04349,PO04349,2022-10-15,483,2
GR04350,PO04350,2024-01-17,749,6
GR04351,PO04351,2024-07-11,333,1
GR04352,PO04352,2024-06-01,416,6
GR04353,PO04353,2023-07-07,780,15
GR04354,PO04354,2023-07-29,891,35
GR04355,PO04355,2022-10-08,67,0
GR04356,PO04356,2023-03-05,911,24
GR04357,PO04357,2024-12-30,753,6
GR04358,PO04358,2022-06-01,304,0
GR04359,PO04359,2023-04-03,365,4
GR04360,PO04360,2022-03-14,970,36
GR04361,PO04361,2023-09-20,592,8
GR04362,PO04362,2022-03-30,923,1
GR04363,PO04363,2022-09-23,442,6
GR04364,PO04364,2024-06-28,981,9
GR04365,PO04365,2022-12-25,994,14
GR04366,PO04366,2023-01-08,354,2
GR04367,PO04367,2024-10-09,891,7
GR04368,PO04368,2022-12-24,351,1
GR04369,PO04369,2024-12-15,930,10
GR04370,PO04370,2022-12-05,983,9
GR04371,PO04371,2023-03-05,692,7
GR04372,PO04372,2024-10-28,950,15
GR04373,PO04373,2023-10-24,856,17
GR04374,PO04374,2024-04-09,330,11
GR04375,PO04375,2022-02-07,890,10
GR04376,PO04376,2024-12-09,532,7
GR04377,PO04377,2022-02-06,995,14
GR04378,PO04378,2024-01-13,781,14
GR04379,PO04379,2022-08-11,944,4
GR04380,PO04380,2024-10-27,889,14
GR04381,PO04381,2022-10-12,765,6
GR04382,PO04382,2024-08-17,566,4
GR04383,PO04383,2022-02-06,405,3
GR04384,PO04384,2023-01-04,666,6
GR04385,PO04385,2023-02-15,509,4
GR04386,PO04386,2024-08-10,830,3
GR04387,PO04387,2023-05-14,703,4
GR04388,PO04388,2024-10-11,694,5
GR04389,PO04389,2023-03-10,858,10
GR04390,PO04390,2023-11-14,53,0
GR04391,PO04391,2023-09-07,249,3
GR04392,PO04392,2023-07-17,370,7
GR04393,PO04393,2023-12-26,159,1
GR04394,PO04394,2023-02-13,305,2
GR04395,PO04395,2023-01-02,777,6
GR04396,PO04396,2024-01-20,917,7
GR04397,PO04397,2023-05-06,860,8
GR04398,PO04398,2024-12-06,510,4
GR04399,PO04399,2024-03-30,942,16
GR04400,PO04400,2024-09-23,314,4
GR04401,PO04401,2023-09-25,750,8
GR04402,PO04402,2024-07-14,865,16
GR04403,PO04403,2022-06-27,252,1
GR04404,PO04404,2022-01-20,474,9
GR04405,PO04405,2024-04-11,236,7
GR04406,PO04406,2024-11-24,947,15
GR04407,PO04407,2023-08-20,904,10
GR04408,PO04408,2024-06-05,69,0
GR04409,PO04409,2024-10-07,994,2
GR04410,PO04410,2024-07-25,974,7
GR04411,PO04411,2024-08-14,521,5
GR04412,PO04412,2023-04-07,316,3
GR04413,PO04413,2023-04-22,100,0
GR04414,PO04414,2024-12-27,678,11
GR04415,PO04415,2022-06-30,660,3
GR04416,PO04416,2024-02-17,197,1
GR04417,PO04417,2022-04-22,423,2
GR04418,PO04418,2023-06-22,626,2
GR04419,PO04419,2023-04-02,63,0
GR04420,PO04420,2024-10-20,492,7
GR04421,PO04421,2023-06-03,894,13
GR04422,PO04422,2023-03-20,171,0
GR04423,PO04423,2023-02-23,780,6
GR04424,PO04424,2024-11-14,243,2
GR04425,PO04425,2024-10-29,344,4
GR04426,PO04426,2023-04-29,436,3
GR04427,PO04427,2022-11-17,491,3
GR04428,PO04428,2022-09-20,659,8
GR04429,PO04429,2024-04-08,890,12
GR04430,PO04430,2023-01-28,789,5
GR04431,PO04431,2022-04-24,474,2
GR04432,PO04432,2024-08-05,464,8
GR04433,PO04433,2023-10-14,77,0
GR04434,PO04434,2024-11-10,313,6
GR04435,PO04435,2023-05-20,678,2
GR04436,PO04436,2024-12-03,976,5
GR04437,PO04437,2022-08-16,423,0
GR04438,PO04438,2022-02-24,134,0
GR04439,PO04439,2024-11-06,525,8
GR04440,PO04440,2024-03-11,941,7
GR04441,PO04441,2023-04-23,754,6
GR04442,PO04442,2023-03-07,753,5
GR04443,PO04443,2023-11-07,777,10
GR04444,PO04444,2023-10-02,775,6
GR04445,PO04445,2023-09-13,803,7
GR04446,PO04446,2022-03-26,121,2
GR04447,PO04447,2024-07-21,615,3
GR04448,PO04448,2024-07-05,103,1
GR04449,PO04449,2022-11-02,285,2
GR04450,PO04450,2023-07-02,975,6
GR04451,PO04451,2023-01-16,665,15
GR04452,PO04452,2025-01-07,53,2
GR04453,PO04453,2024-05-10,566,4
GR04454,PO04454,2024-09-28,358,5
GR04455,PO04455,2024-02-09,737,7
GR04456,PO04456,2024-12-10,183,5
GR04457,PO04457,2023-08-14,644,19
GR04458,PO04458,2024-03-14,313,2
GR04459,PO04459,2023-04-26,565,1
GR04460,PO04460,2022-10-05,394,5
GR04461,PO04461,2024-10-31,182,1
GR04462,PO04462,2024-05-29,373,5
GR04463,PO04463,2022-11-03,492,2
GR04464,PO04464,2023-04-26,311,5
GR04465,PO04465,2022-06-25,368,4
GR04466,PO04466,2024-02-02,178,7
GR04467,PO04467,2022-08-03,942,14
GR04468,PO04468,2023-03-04,810,10
GR04469,PO04469,2024-06-19,997,47
GR04470,PO04470,2022-10-25,339,1
GR04471,PO04471,2024-12-17,677,7
GR04472,PO04472,2023-07-06,577,8
GR04473,PO04473,2024-10-31,494,4
GR04474,PO04474,2022-06-04,370,3
GR04475,PO04475,2022-12-31,829,8
GR04476,PO04476,2023-07-27,618,11
GR04477,PO04477,2022-12-20,100,1
GR04478,PO04478,2023-05-16,200,3
GR04479,PO04479,2023-11-10,284,5
GR04480,PO04480,2023-06-17,81,0
GR04481,PO04481,2023-08-14,315,3
GR04482,PO04482,2023-02-24,768,4
GR04483,PO04483,2024-07-14,493,2
GR04484,PO04484,2023-04-30,964,10
GR04485,PO04485,2024-01-10,90,0
GR04486,PO04486,2022-07-08,414,4
GR04487,PO04487,2024-01-17,516,9
GR04488,PO04488,2022-04-07,161,1
GR04489,PO04489,2024-10-07,171,1
GR04490,PO04490,2024-07-27,145,4
GR04491,PO04491,2024-07-18,939,12
GR04492,PO04492,2024-09-04,230,4
GR04493,PO04493,2022-05-04,816,5
GR04494,PO04494,2024-02-03,891,39
GR04495,PO04495,2022-11-24,624,3
GR04496,PO04496,2024-03-13,645,3
GR04497,PO04497,2022-07-28,587,4
GR04498,PO04498,2024-12-12,474,9
GR04499,PO04499,2023-09-09,298,3
GR04500,PO04500,2024-04-18,743,6
GR04501,PO04501,2023-05-07,957,14
GR04502,PO04502,2023-10-13,72,0
GR04503,PO04503,2022-04-12,747,9
GR04504,PO04504,2022-09-17,450,8
GR04505,PO04505,2022-09-06,651,31
GR04506,PO04506,2022-12-04,905,13
GR04507,PO04507,2023-07-06,202,1
GR04508,PO04508,2023-10-04,131,0
GR04509,PO04509,2024-06-21,896,12
GR04510,PO04510,2023-12-23,512,7
GR04511,PO04511,2022-09-01,658,8
GR04512,PO04512,2023-05-31,383,2
GR04513,PO04513,2022-11-04,717,29
GR04514,PO04514,2022-05-15,380,3
GR04515,PO04515,2024-02-25,264,2
GR04516,PO04516,2023-07-01,867,8
GR04517,PO04517,2024-09-21,376,6
GR04518,PO04518,2022-11-01,810,12
GR04519,PO04519,2023-05-22,607,7
GR04520,PO04520,2024-09-21,141,1
GR04521,PO04521,2022-04-28,308,1
GR04522,PO04522,2022-01-21,294,5
GR04523,PO04523,2023-12-30,141,1
GR04524,PO04524,2023-03-09,919,0
GR04525,PO04525,2022-12-22,213,3
GR04526,PO04526,2022-10-01,847,4
GR04527,PO04527,2024-07-10,341,5
GR04528,PO04528,2022-09-26,173,2
GR04529,PO04529,2024-02-20,551,5
GR04530,PO04530,2022-05-30,802,2
GR04531,PO04531,2022-08-15,975,15
GR04532,PO04532,2024-09-08,417,5
GR04533,PO04533,2023-12-01,900,10
GR04534,PO04534,2024-10-19,574,19
GR04535,PO04535,2023-11-21,549,3
GR04536,PO04536,2023-09-27,955,5
GR04537,PO04537,2023-11-11,534,5
GR04538,PO04538,2024-02-05,621,5
GR04539,PO04539,2023-09-04,137,1
GR04540,PO04540,2022-01-23,875,3
GR04541,PO04541,2022-04-04,675,27
GR04542,PO04542,2024-04-26,489,2
GR04543,PO04543,2022-11-22,140,0
GR04544,PO04544,2023-08-30,571,24
GR04545,PO04545,2022-02-02,521,7
GR04546,PO04546,2023-05-28,711,13
GR04547,PO04547,2024-04-30,553,8
GR04548,PO04548,2022-11-18,691,7
GR04549,PO04549,2022-02-21,134,1
GR04550,PO04550,2024-12-02,526,8
GR04551,PO04551,2022-01-22,127,0
GR04552,PO04552,2024-09-12,357,3
GR04553,PO04553,2023-02-13,180,2
GR04554,PO04554,2023-01-13,910,7
GR04555,PO04555,2024-12-24,580,2
GR04556,PO04556,2023-07-02,351,2
GR04557,PO04557,2023-05-30,609,3
GR04558,PO04558,2022-08-09,988,13
GR04559,PO04559,2022-07-05,572,21
GR04560,PO04560,2023-09-15,571,4
GR04561,PO04561,2024-03-06,468,3
GR04562,PO04562,2024-08-01,520,6
GR04563,PO04563,2023-05-16,410,3
GR04564,PO04564,2022-10-13,648,5
GR04565,PO04565,2022-04-24,836,11
GR04566,PO04566,2022-04-17,65,1
GR04567,PO04567,2023-05-09,805,8
GR04568,PO04568,2023-04-13,229,3
GR04569,PO04569,2023-12-28,912,7
GR04570,PO04570,2024-04-15,95,1
GR04571,PO04571,2024-07-25,475,9
GR04572,PO04572,2024-04-15,369,5
GR04573,PO04573,2023-06-27,824,5
GR04574,PO04574,2023-11-12,688,10
GR04575,PO04575,2024-12-30,394,2
GR04576,PO04576,2022-08-09,262,1
GR04577,PO04577,2023-07-01,129,1
GR04578,PO04578,2024-02-29,941,8
GR04579,PO04579,2023-08-07,491,9
GR04580,PO04580,2022-11-03,64,0
GR04581,PO04581,2022-10-08,450,3
GR04582,PO04582,2023-10-13,60,1
GR04583,PO04583,2022-02-14,721,6
GR04584,PO04584,2023-01-01,516,9
GR04585,PO04585,2023-01-10,936,6
GR04586,PO04586,2022-08-05,357,6
GR04587,PO04587,2022-12-30,752,25
GR04588,PO04588,2022-03-04,872,12
GR04589,PO04589,2024-07-29,139,2
GR04590,PO04590,2024-03-18,185,0
GR04591,PO04591,2022-10-16,244,2
GR04592,PO04592,2022-08-05,884,13
GR04593,PO04593,2023-08-01,757,3
GR04594,PO04594,2024-11-02,928,6
GR04595,PO04595,2022-03-08,261,0
GR04596,PO04596,2023-08-16,714,5
GR04597,PO04597,2024-10-14,711,13
GR04598,PO04598,2023-02-10,493,2
GR04599,PO04599,2024-04-21,245,3
GR04600,PO04600,2024-09-07,357,4
GR04601,PO04601,2022-04-03,200,2
GR04602,PO04602,2024-07-23,480,8
GR04603,PO04603,2022-03-23,165,0
GR04604,PO04604,2024-11-09,972,3
GR04605,PO04605,2022-07-07,806,12
GR04606,PO04606,2024-10-23,541,6
GR04607,PO04607,2022-02-11,69,1
GR04608,PO04608,2022-03-25,644,5
GR04609,PO04609,2024-12-18,254,0
GR04610,PO04610,2022-07-16,630,4
GR04611,PO04611,2023-11-06,98,0
GR04612,PO04612,2023-11-28,55,1
GR04613,PO04613,2023-09-13,695,5
GR04614,PO04614,2022-07-25,474,3
GR04615,PO04615,2024-05-19,802,10
GR04616,PO04616,2023-02-15,84,1
GR04617,PO04617,2024-01-26,456,4
GR04618,PO04618,2025-01-13,571,3
GR04619,PO04619,2022-09-11,283,2
GR04620,PO04620,2022-12-13,589,8
GR04621,PO04621,2024-12-20,481,1
GR04622,PO04622,2024-12-18,612,9
GR04623,PO04623,2024-10-01,320,3
GR04624,PO04624,2022-02-10,958,12
GR04625,PO04625,2023-04-28,169,3
GR04626,PO04626,2023-10-31,682,9
GR04627,PO04627,2024-11-27,505,16
GR04628,PO04628,2022-06-23,69,0
GR04629,PO04629,2024-11-08,340,3
GR04630,PO04630,2024-04-13,529,9
GR04631,PO04631,2023-03-24,495,22
GR04632,PO04632,2024-09-05,568,4
GR04633,PO04633,2024-08-12,647,5
GR04634,PO04634,2025-01-01,993,18
GR04635,PO04635,2022-08-16,179,1
GR04636,PO04636,2023-10-30,786,10
GR04637,PO04637,2022-06-27,471,7
GR04638,PO04638,2024-04-05,863,25
GR04639,PO04639,2024-08-30,867,16
GR04640,PO04640,2022-07-17,681,1
GR04641,PO04641,2023-04-09,336,2
GR04642,PO04642,2022-07-06,732,11
GR04643,PO04643,2022-06-25,178,3
GR04644,PO04644,2024-03-01,252,3
GR04645,PO04645,2022-11-21,665,2
GR04646,PO04646,2024-08-18,148,1
GR04647,PO04647,2022-11-30,550,8
GR04648,PO04648,2023-03-08,286,1
GR04649,PO04649,2024-04-22,619,7
GR04650,PO04650,2022-12-05,64,0
GR04651,PO04651,2023-08-16,949,34
GR04652,PO04652,2025-01-21,411,4
GR04653,PO04653,2023-10-14,224,0
GR04654,PO04654,2023-05-04,82,2
GR04655,PO04655,2022-10-02,390,3
GR04656,PO04656,2022-03-18,164,1
GR04657,PO04657,2024-05-13,168,1
GR04658,PO04658,2024-02-24,546,7
GR04659,PO04659,2022-12-16,393,2
GR04660,PO04660,2025-01-05,832,29
GR04661,PO04661,2024-02-19,834,32
GR04662,PO04662,2023-06-24,966,16
GR04663,PO04663,2023-01-25,923,12
GR04664,PO04664,2022-02-13,665,30
GR04665,PO04665,2022-02-14,773,6
GR04666,PO04666,2024-12-03,998,17
GR04667,PO04667,2022-05-29,865,15
GR04668,PO04668,2022-07-04,910,9
GR04669,PO04669,2024-07-04,156,1
GR04670,PO04670,2024-12-01,888,16
GR04671,PO04671,2024-03-11,566,23
GR04672,PO04672,2022-09-15,216,2
GR04673,PO04673,2022-06-17,939,18
GR04674,PO04674,2024-03-31,980,15
GR04675,PO04675,2022-06-03,209,6
GR04676,PO04676,2022-06-22,773,9
GR04677,PO04677,2023-02-08,827,4
GR04678,PO04678,2024-11-04,556,18
GR04679,PO04679,2023-01-25,203,3
GR04680,PO04680,2024-01-12,392,11
GR04681,PO04681,2023-05-01,172,1
GR04682,PO04682,2023-03-09,499,4
GR04683,PO04683,2024-01-13,835,6
GR04684,PO04684,2022-04-14,301,2
GR04685,PO04685,2022-06-20,395,5
GR04686,PO04686,2022-10-15,567,10
GR04687,PO04687,2022-03-17,136,1
GR04688,PO04688,2023-04-18,427,5
GR04689,PO04689,2023-08-06,418,2
GR04690,PO04690,2024-11-27,205,0
GR04691,PO04691,2023-05-30,481,2
GR04692,PO04692,2023-11-03,191,2
GR04693,PO04693,2022-07-17,471,2
GR04694,PO04694,2022-06-18,965,18
GR04695,PO04695,2022-03-31,921,10
GR04696,PO04696,2022-02-09,861,14
GR04697,PO04697,2022-09-02,75,2
GR04698,PO04698,2024-11-06,195,1
GR04699,PO04699,2024-10-28,779,14
GR04700,PO04700,2022-10-16,116,0
GR04701,PO04701,2023-06-05,393,2
GR04702,PO04702,2023-07-28,457,2
GR04703,PO04703,2023-11-27,490,3
GR04704,PO04704,2024-09-19,450,3
GR04705,PO04705,2023-03-24,722,36
GR04706,PO04706,2022-06-16,972,6
GR04707,PO04707,2023-08-29,692,9
GR04708,PO04708,2023-07-11,352,3
GR04709,PO04709,2022-11-04,458,3
GR04710,PO04710,2022-07-22,786,12
GR04711,PO04711,2023-10-02,981,19
GR04712,PO04712,2023-10-19,53,1
GR04713,PO04713,2024-01-05,967,18
GR04714,PO04714,2023-03-25,673,10
GR04715,PO04715,2023-09-16,763,13
GR04716,PO04716,2024-12-31,503,3
GR04717,PO04717,2024-02-06,954,7
GR04718,PO04718,2023-10-29,684,6
GR04719,PO04719,2024-10-16,764,13
GR04720,PO04720,2022-10-16,956,47
GR04721,PO04721,2022-07-23,843,11
GR04722,PO04722,2022-08-16,948,12
GR04723,PO04723,2025-01-12,133,2
GR04724,PO04724,2022-05-01,599,27
GR04725,PO04725,2022-09-11,445,3
GR04726,PO04726,2022-07-10,579,6
GR04727,PO04727,2023-10-21,337,3
GR04728,PO04728,2024-08-02,143,1
GR04729,PO04729,2024-02-20,615,24
GR04730,PO04730,2024-06-26,578,10
GR04731,PO04731,2024-11-27,820,16
GR04732,PO04732,2023-11-29,72,0
GR04733,PO04733,2022-10-14,956,2
GR04734,PO04734,2024-08-17,654,11
GR04735,PO04735,2023-09-12,294,4
GR04736,PO04736,2023-08-06,791,10
GR04737,PO04737,2024-08-20,566,3
GR04738,PO04738,2022-03-11,798,11
GR04739,PO04739,2024-12-24,908,17
GR04740,PO04740,2022-08-21,313,13
GR04741,PO04741,2024-02-28,408,12
GR04742,PO04742,2024-02-28,95,0
GR04743,PO04743,2022-07-22,507,8
GR04744,PO04744,2023-10-25,633,5
GR04745,PO04745,2023-12-07,511,7
GR04746,PO04746,2022-03-22,287,2
GR04747,PO04747,2022-04-19,909,13
GR04748,PO04748,2023-02-25,408,2
GR04749,PO04749,2024-11-09,341,4
GR04750,PO04750,2023-05-31,780,10
GR04751,PO04751,2022-01-31,579,9
GR04752,PO04752,2025-01-09,153,0
GR04753,PO04753,2024-12-04,574,6
GR04754,PO04754,2024-04-19,889,15
GR04755,PO04755,2024-07-16,512,13
GR04756,PO04756,2024-06-25,195,1
GR04757,PO04757,2022-12-30,894,2
GR04758,PO04758,2024-11-30,133,2
GR04759,PO04759,2023-06-17,112,2
GR04760,PO04760,2024-04-02,955,7
GR04761,PO04761,2024-04-16,534,2
GR04762,PO04762,2024-12-31,501,8
GR04763,PO04763,2025-01-17,425,6
GR04764,PO04764,2024-09-11,458,6
GR04765,PO04765,2022-06-23,844,14
GR04766,PO04766,2023-12-02,940,9
GR04767,PO04767,2024-11-17,645,9
GR04768,PO04768,2023-02-07,699,8
GR04769,PO04769,2024-02-02,500,3
GR04770,PO04770,2023-07-11,795,14
GR04771,PO04771,2024-11-21,893,12
GR04772,PO04772,2024-12-02,194,1
GR04773,PO04773,2024-10-31,176,3
GR04774,PO04774,2023-09-03,774,7
GR04775,PO04775,2022-09-01,180,2
GR04776,PO04776,2024-06-21,929,32
