PO_ID,Supplier_ID,Order_Date,Expected_Delivery_Date,Quantity_Ordered,GR_ID,Actual_Delivery_Date,Quantity_Received,Defect_Qty,Supplier_Name,Base_Price,Category,Region,Delay_Days,Lead_Time_Days,Fill_Rate,Defect_Rate,Is_Late,Order_Year,Order_Month,Order_Quarter,Supplier_Avg_LT,Supplier_Late_Rate,Supplier_Late_Severity,Supplier_Defect_Rate,Supplier_Reliability,Expected_Lead_Time
PO00080,SUP007,2024-01-05,2024-01-30,101,GR00080,2024-02-01,98,1,CV Hassanah Rahmawati Tbk,360.85,Chemical,Domestic,2,27,0.9702970297029704,0.010204081632653,1,2024,1,1,26.238993710691823,0.3584905660377358,1.2389937106918238,0.010105696949565783,0.6415094339622642,25
PO04267,SUP032,2024-01-05,2024-01-19,700,GR04267,2024-01-19,698,7,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9971428571428572,0.0100286532951289,0,2024,1,1,15.095541401273886,0.2802547770700637,1.0955414012738853,0.010625160431449789,0.7197452229299364,14
PO04840,SUP006,2024-01-05,2024-01-12,167,GR04840,2024-01-15,163,3,Perum Napitupulu,304.99,Food,Europe,3,10,0.9760479041916168,0.0184049079754601,1,2024,1,1,8.39568345323741,0.4676258992805755,1.39568345323741,0.011002239767627313,0.5323741007194245,7
PO00082,SUP001,2024-01-05,2024-01-26,145,GR00082,2024-01-26,140,1,PT Saefullah,373.36,Electronic,Domestic,0,21,0.9655172413793104,0.0071428571428571,0,2024,1,1,21.992805755395683,0.2949640287769784,0.9928057553956835,0.011078349286915229,0.7050359712230216,21
PO06124,SUP030,2024-01-05,2024-01-19,130,GR06124,2024-01-19,130,1,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,1.0,0.0076923076923076,0,2024,1,1,14.892857142857142,0.24285714285714285,0.8928571428571429,0.010581414890155821,0.7571428571428571,14
PO05841,SUP008,2024-01-05,2024-01-30,325,GR05841,2024-01-31,322,4,CV Anggraini,118.02,Chemical,Asia,1,26,0.9907692307692308,0.0124223602484472,1,2024,1,1,26.2406015037594,0.3684210526315789,1.2406015037593985,0.011294698292778252,0.631578947368421,25
PO02251,SUP026,2024-01-06,2024-01-31,69,GR02251,2024-01-31,65,0,CV Prayoga Tbk,345.46,Chemical,Domestic,0,25,0.9420289855072465,0.0,0,2024,1,1,25.919708029197082,0.29927007299270075,0.9197080291970803,0.01028879289610587,0.7007299270072993,25
PO00576,SUP017,2024-01-06,2024-01-31,744,GR00576,2024-01-31,743,8,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,0,25,0.9986559139784946,0.0107671601615074,0,2024,1,1,26.234375,0.4296875,1.234375,0.010897047181602245,0.5703125,25
PO04152,SUP030,2024-01-06,2024-01-20,162,GR04152,2024-01-22,159,3,PD Riyanti Haryanto,331.16,Packaging,Domestic,2,16,0.9814814814814816,0.0188679245283018,1,2024,1,1,14.886524822695035,0.24113475177304963,0.8865248226950354,0.010560924768185266,0.7588652482269503,14
PO07435,SUP033,2024-01-06,2024-01-31,614,GR07435,2024-01-31,611,19,UD Kusumo Tbk,138.74,Chemical,Europe,0,25,0.995114006514658,0.0310965630114566,0,2024,1,1,27.284552845528456,0.7398373983739838,2.2845528455284554,0.03302673367991099,0.26016260162601623,25
PO05946,SUP012,2024-01-06,2024-01-20,713,GR05946,2024-01-20,709,11,PT Haryanti (Persero) Tbk,55.45,Packaging,Domestic,0,14,0.994389901823282,0.0155148095909732,0,2024,1,1,14.755555555555556,0.2518518518518518,0.7555555555555555,0.011257722873390132,0.7481481481481482,14
PO00401,SUP034,2024-01-06,2024-01-31,439,GR00401,2024-01-31,436,8,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,0,25,0.9931662870159452,0.018348623853211,0,2024,1,1,26.574626865671643,0.4925373134328358,1.5746268656716418,0.011074052859652163,0.5074626865671642,25
PO00694,SUP009,2024-01-06,2024-01-31,619,GR00694,2024-01-31,619,5,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,0,25,1.0,0.0080775444264943,0,2024,1,1,26.271604938271604,0.4012345679012346,1.271604938271605,0.01095584901405756,0.5987654320987654,25
PO01900,SUP009,2024-01-06,2024-01-31,144,GR01900,2024-02-01,140,1,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,1,26,0.9722222222222222,0.0071428571428571,1,2024,1,1,26.263803680981596,0.3987730061349693,1.2638036809815951,0.010938190703704413,0.6012269938650308,25
PO02698,SUP006,2024-01-06,2024-01-13,340,GR02698,2024-01-16,338,2,Perum Napitupulu,304.99,Food,Europe,3,10,0.9941176470588236,0.0059171597633136,1,2024,1,1,8.407142857142857,0.4714285714285714,1.4071428571428573,0.011055115969111833,0.5285714285714286,7
PO04378,SUP022,2024-01-07,2024-01-14,784,GR04378,2024-01-14,781,14,PT Pradana (Persero) Tbk,140.82,Food,Europe,0,7,0.9961734693877552,0.0179257362355953,0,2024,1,1,8.525179856115107,0.4748201438848921,1.525179856115108,0.011219757512160661,0.525179856115108,7
PO04617,SUP032,2024-01-07,2024-01-21,459,GR04617,2024-01-21,456,4,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9934640522875816,0.0087719298245614,0,2024,1,1,15.08860759493671,0.27848101265822783,1.0886075949367089,0.010621385069827504,0.7215189873417722,14
PO05186,SUP020,2024-01-07,2024-01-28,145,GR05186,2024-02-03,145,1,Perum Prasasta Marpaung,146.21,Electronic,Asia,6,27,1.0,0.0068965517241379,1,2024,1,1,22.345588235294116,0.4338235294117647,1.3455882352941178,0.010675086597386387,0.5661764705882353,21
PO06708,SUP018,2024-01-07,2024-01-28,450,GR06708,2024-01-28,449,3,UD Zulaika Yuliarti,334.02,Electronic,Domestic,0,21,0.9977777777777778,0.0066815144766146,0,2024,1,1,22.17948717948718,0.3247863247863248,1.1794871794871795,0.010991266671219121,0.6752136752136753,21
PO01370,SUP010,2024-01-07,2024-01-28,66,GR01370,2024-01-28,65,0,PT Iswahyudi Tbk,352.09,Electronic,Domestic,0,21,0.9848484848484848,0.0,0,2024,1,1,22.375,0.40131578947368424,1.375,0.010823510131663407,0.5986842105263157,21
PO05080,SUP009,2024-01-08,2024-02-02,863,GR05080,2024-02-02,860,5,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,0,25,0.996523754345307,0.005813953488372,0,2024,1,1,26.26219512195122,0.4024390243902439,1.2621951219512195,0.010915048425894367,0.5975609756097561,25
PO06999,SUP016,2024-01-08,2024-01-18,505,GR06999,2024-01-18,505,0,PD Setiawan,280.5,Services,Domestic,0,10,1.0,0.0,0,2024,1,1,10.650684931506849,0.2191780821917808,0.6506849315068494,0.0011663047998386733,0.7808219178082192,10
PO02286,SUP014,2024-01-08,2024-02-02,754,GR02286,2024-02-02,753,8,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,0.9986737400530504,0.0106241699867197,0,2024,1,1,26.559701492537314,0.40298507462686567,1.5597014925373134,0.011595462490286887,0.5970149253731343,25
PO02273,SUP009,2024-01-08,2024-02-02,478,GR02273,2024-02-02,474,4,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,0,25,0.99163179916318,0.0084388185654008,0,2024,1,1,26.254545454545454,0.4,1.2545454545454546,0.010884132699000293,0.6,25
PO07328,SUP026,2024-01-08,2024-02-02,436,GR07328,2024-02-02,436,7,CV Prayoga Tbk,345.46,Chemical,Domestic,0,25,1.0,0.0160550458715596,0,2024,1,1,25.91304347826087,0.2971014492753623,0.9130434782608695,0.010214236425844233,0.7028985507246377,25
PO04197,SUP002,2024-01-08,2024-01-15,233,GR04197,2024-01-15,232,0,CV Mandala Jailani,78.37,Food,Domestic,0,7,0.9957081545064378,0.0,0,2024,1,1,7.7615384615384615,0.2230769230769231,0.7615384615384615,0.0014046837637675432,0.7769230769230769,7
PO00464,SUP001,2024-01-08,2024-01-29,723,GR00464,2024-01-31,720,7,PT Saefullah,373.36,Electronic,Domestic,2,23,0.995850622406639,0.0097222222222222,1,2024,1,1,21.985714285714284,0.29285714285714287,0.9857142857142858,0.011050238628743386,0.7071428571428571,21
PO04350,SUP031,2024-01-08,2024-01-18,749,GR04350,2024-01-18,749,6,PD Riyanti Hastuti Tbk,234.84,Services,Europe,0,10,1.0,0.0080106809078771,0,2024,1,1,11.14569536423841,0.40397350993377484,1.1456953642384107,0.011150724532682312,0.5960264900662251,10
PO02903,SUP015,2024-01-09,2024-01-19,303,GR02903,2024-01-20,299,5,UD Hutapea Pradipta,71.16,Services,Europe,1,11,0.9867986798679867,0.0167224080267558,1,2024,1,1,11.390243902439025,0.43902439024390244,1.3902439024390243,0.011112719065247944,0.5609756097560976,10
PO06160,SUP021,2024-01-09,2024-01-23,432,GR06160,2024-01-25,430,2,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,2,16,0.9953703703703703,0.0046511627906976,1,2024,1,1,15.00709219858156,0.2765957446808511,1.0070921985815602,0.011897345743474709,0.7234042553191489,14
PO02410,SUP019,2024-01-09,2024-01-23,513,GR02410,2024-01-23,509,2,Perum Usada,429.11,Packaging,Domestic,0,14,0.9922027290448344,0.0039292730844793,0,2024,1,1,14.823529411764707,0.3235294117647059,0.8235294117647058,0.010457362412144254,0.6764705882352942,14
PO04284,SUP035,2024-01-09,2024-01-19,370,GR04284,2024-01-19,367,6,Perum Kurniawan Utami,117.47,Services,Asia,0,10,0.991891891891892,0.0163487738419618,0,2024,1,1,10.961538461538462,0.3076923076923077,0.9615384615384616,0.010349849049882306,0.6923076923076923,10
PO01624,SUP011,2024-01-09,2024-01-23,134,GR01624,2024-01-23,134,1,UD Situmorang,86.18,Packaging,Asia,0,14,1.0,0.0074626865671641,0,2024,1,1,14.762237762237762,0.2517482517482518,0.7622377622377622,0.0039050904164294273,0.7482517482517482,14
PO00031,SUP024,2024-01-09,2024-02-03,949,GR00031,2024-02-06,946,34,Perum Sihotang Prabowo,129.96,Chemical,Europe,3,28,0.9968387776606956,0.0359408033826638,1,2024,1,1,27.865671641791046,0.8582089552238806,2.8656716417910446,0.032943252232140945,0.14179104477611937,25
PO06853,SUP029,2024-01-09,2024-01-16,234,GR06853,2024-01-16,230,1,PT Mangunsong,439.42,Food,Europe,0,7,0.9829059829059827,0.0043478260869565,0,2024,1,1,8.364285714285714,0.39285714285714285,1.3642857142857143,0.010679896058622858,0.6071428571428572,7
PO00421,SUP013,2024-01-09,2024-01-30,485,GR00421,2024-01-31,482,7,PT Puspasari Sihombing Tbk,425.27,Electronic,Asia,1,22,0.9938144329896909,0.0145228215767634,1,2024,1,1,22.633587786259543,0.45038167938931295,1.633587786259542,0.010671140336194497,0.549618320610687,21
PO07196,SUP020,2024-01-09,2024-01-30,74,GR07196,2024-01-30,72,1,Perum Prasasta Marpaung,146.21,Electronic,Asia,0,21,0.972972972972973,0.0138888888888888,0,2024,1,1,22.37956204379562,0.43795620437956206,1.3795620437956204,0.010647506050866324,0.5620437956204379,21
PO07500,SUP009,2024-01-10,2024-02-04,375,GR07500,2024-02-04,375,6,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,0,25,1.0,0.016,0,2024,1,1,26.246987951807228,0.39759036144578314,1.2469879518072289,0.010869401890966562,0.6024096385542168,25
PO04455,SUP026,2024-01-10,2024-02-04,737,GR04455,2024-02-04,737,7,CV Prayoga Tbk,345.46,Chemical,Domestic,0,25,1.0,0.0094979647218453,0,2024,1,1,25.906474820143885,0.2949640287769784,0.9064748201438849,0.010256256637683911,0.7050359712230216,25
PO07498,SUP016,2024-01-10,2024-01-20,831,GR07498,2024-01-21,826,1,PD Setiawan,280.5,Services,Domestic,1,11,0.9939831528279182,0.0012106537530266,1,2024,1,1,10.646258503401361,0.21768707482993196,0.6462585034013606,0.0011583707535812674,0.782312925170068,10
PO03174,SUP010,2024-01-10,2024-01-31,939,GR03174,2024-02-03,936,17,PT Iswahyudi Tbk,352.09,Electronic,Domestic,3,24,0.9968051118210862,0.0181623931623931,1,2024,1,1,22.366013071895424,0.39869281045751637,1.3660130718954249,0.010752768235378025,0.6013071895424836,21
PO06460,SUP008,2024-01-10,2024-02-04,584,GR06460,2024-02-04,582,5,CV Anggraini,118.02,Chemical,Asia,0,25,0.9965753424657534,0.0085910652920962,0,2024,1,1,26.238805970149254,0.373134328358209,1.2388059701492538,0.011303113680507126,0.6268656716417911,25
PO05975,SUP010,2024-01-10,2024-01-31,299,GR05975,2024-02-01,297,2,PT Iswahyudi Tbk,352.09,Electronic,Domestic,1,22,0.9933110367892976,0.0067340067340067,1,2024,1,1,22.376623376623378,0.4025974025974026,1.3766233766233766,0.010800882682956045,0.5974025974025974,21
PO00679,SUP014,2024-01-10,2024-02-04,490,GR00679,2024-02-04,486,5,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,0.9918367346938776,0.0102880658436214,0,2024,1,1,26.548148148148147,0.4,1.548148148148148,0.011588267731001203,0.6,25
PO04200,SUP020,2024-01-10,2024-01-31,686,GR04200,2024-01-31,683,10,Perum Prasasta Marpaung,146.21,Electronic,Asia,0,21,0.9956268221574344,0.0146412884333821,0,2024,1,1,22.369565217391305,0.43478260869565216,1.3695652173913044,0.01067099433230127,0.5652173913043479,21
PO01300,SUP002,2024-01-10,2024-01-17,296,GR01300,2024-01-17,291,0,CV Mandala Jailani,78.37,Food,Domestic,0,7,0.983108108108108,0.0,0,2024,1,1,7.755725190839694,0.22137404580152673,0.7557251908396947,0.0013939609869448903,0.7786259541984732,7
PO05493,SUP029,2024-01-10,2024-01-17,289,GR05493,2024-01-23,286,5,PT Mangunsong,439.42,Food,Europe,6,13,0.9896193771626296,0.0174825174825174,1,2024,1,1,8.354609929078014,0.3900709219858156,1.3546099290780143,0.010634987760951465,0.6099290780141844,7
PO02884,SUP029,2024-01-10,2024-01-17,849,GR02884,2024-01-17,844,14,PT Mangunsong,439.42,Food,Europe,0,7,0.994110718492344,0.0165876777251184,0,2024,1,1,8.387323943661972,0.39436619718309857,1.3873239436619718,0.010683209801244183,0.6056338028169015,7
PO05864,SUP025,2024-01-11,2024-01-21,139,GR05864,2024-01-21,135,1,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9712230215827338,0.0074074074074074,0,2024,1,1,11.059171597633137,0.3136094674556213,1.0591715976331362,0.01060010771172814,0.6863905325443787,10
PO06698,SUP010,2024-01-11,2024-02-01,701,GR06698,2024-02-01,696,3,PT Iswahyudi Tbk,352.09,Electronic,Domestic,0,21,0.992867332382311,0.0043103448275862,0,2024,1,1,22.374193548387098,0.4064516129032258,1.3741935483870968,0.010774644773607987,0.5935483870967742,21
PO03476,SUP016,2024-01-11,2024-01-21,225,GR03476,2024-01-21,224,0,PD Setiawan,280.5,Services,Domestic,0,10,0.9955555555555556,0.0,0,2024,1,1,10.64864864864865,0.22297297297297297,0.6486486486486487,0.001158724017091033,0.777027027027027,10
PO00154,SUP009,2024-01-11,2024-02-05,92,GR00154,2024-02-08,91,0,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,3,28,0.9891304347826086,0.0,1,2024,1,1,26.239520958083833,0.39520958083832336,1.2395209580838322,0.010900124035332031,0.6047904191616766,25
PO05731,SUP033,2024-01-11,2024-02-05,798,GR05731,2024-02-09,798,29,UD Kusumo Tbk,138.74,Chemical,Europe,4,29,1.0,0.0363408521303258,1,2024,1,1,27.266129032258064,0.7338709677419355,2.2661290322580645,0.03301116778742345,0.2661290322580645,25
PO00507,SUP027,2024-01-11,2024-02-01,94,GR00507,2024-02-02,90,1,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,1,22,0.9574468085106383,0.0111111111111111,1,2024,1,1,22.06451612903226,0.3032258064516129,1.064516129032258,0.010615699311216158,0.6967741935483871,21
PO05528,SUP028,2024-01-12,2024-01-26,877,GR05528,2024-01-26,877,1,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,0,14,1.0,0.0011402508551881,0,2024,1,1,14.859756097560975,0.2804878048780488,0.8597560975609756,0.004650514482082834,0.7195121951219512,14
PO06020,SUP006,2024-01-12,2024-01-19,380,GR06020,2024-01-19,379,6,Perum Napitupulu,304.99,Food,Europe,0,7,0.9973684210526316,0.0158311345646438,0,2024,1,1,8.418439716312056,0.475177304964539,1.4184397163120568,0.011018676563396952,0.524822695035461,7
PO04538,SUP018,2024-01-12,2024-02-02,626,GR04538,2024-02-05,621,5,UD Zulaika Yuliarti,334.02,Electronic,Domestic,3,24,0.9920127795527156,0.0080515297906602,1,2024,1,1,22.16949152542373,0.3220338983050847,1.1694915254237288,0.010954743347536032,0.6779661016949152,21
PO02411,SUP009,2024-01-12,2024-02-06,191,GR02411,2024-02-12,189,3,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,6,31,0.9895287958115184,0.0158730158730158,1,2024,1,1,26.25,0.39880952380952384,1.25,0.010835242344645531,0.6011904761904762,25
PO02477,SUP033,2024-01-12,2024-02-06,213,GR02477,2024-02-15,209,10,UD Kusumo Tbk,138.74,Chemical,Europe,9,34,0.9812206572769951,0.0478468899521531,1,2024,1,1,27.28,0.736,2.28,0.033037805262166674,0.264,25
PO02516,SUP004,2024-01-13,2024-02-07,232,GR02516,2024-02-11,230,2,PT Iswahyudi,299.34,Chemical,Domestic,4,29,0.9913793103448276,0.008695652173913,1,2024,1,1,26.46099290780142,0.40425531914893614,1.4609929078014185,0.01126125569191522,0.5957446808510638,25
PO04717,SUP014,2024-01-13,2024-02-07,958,GR04717,2024-02-07,954,7,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,0.9958246346555324,0.0073375262054507,0,2024,1,1,26.53676470588235,0.39705882352941174,1.536764705882353,0.011578707423005765,0.6029411764705883,25
PO03492,SUP009,2024-01-13,2024-02-07,145,GR03492,2024-02-10,141,2,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,3,28,0.9724137931034482,0.0141843971631205,1,2024,1,1,26.27810650887574,0.40236686390532544,1.2781065088757397,0.01086505165546429,0.5976331360946745,25
PO00753,SUP023,2024-01-13,2024-02-03,123,GR00753,2024-02-03,118,2,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,0,21,0.959349593495935,0.0169491525423728,0,2024,1,1,23.45967741935484,0.8064516129032258,2.4596774193548385,0.03499475924579633,0.19354838709677424,21
PO03979,SUP021,2024-01-13,2024-01-27,402,GR03979,2024-01-27,402,3,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,1.0,0.0074626865671641,0,2024,1,1,15.014084507042254,0.28169014084507044,1.0140845070422535,0.011846316286060785,0.7183098591549295,14
PO02054,SUP031,2024-01-14,2024-01-24,636,GR02054,2024-01-24,635,7,PD Riyanti Hastuti Tbk,234.84,Services,Europe,0,10,0.9984276729559748,0.011023622047244,0,2024,1,1,11.138157894736842,0.40131578947368424,1.138157894736842,0.011130066350940174,0.5986842105263157,10
PO05780,SUP017,2024-01-14,2024-02-08,281,GR05780,2024-02-08,277,2,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,0,25,0.9857651245551602,0.0072202166064981,0,2024,1,1,26.224806201550386,0.4263565891472868,1.2248062015503876,0.01089604030547748,0.5736434108527132,25
PO01883,SUP004,2024-01-14,2024-02-08,743,GR01883,2024-02-09,738,9,PT Iswahyudi,299.34,Chemical,Domestic,1,26,0.993270524899058,0.0121951219512195,1,2024,1,1,26.47887323943662,0.4084507042253521,1.4788732394366197,0.011243188061506754,0.5915492957746479,25
PO07199,SUP018,2024-01-14,2024-02-04,817,GR07199,2024-02-04,814,15,UD Zulaika Yuliarti,334.02,Electronic,Domestic,0,21,0.996328029375765,0.0184275184275184,0,2024,1,1,22.18487394957983,0.3277310924369748,1.184873949579832,0.010930346594957244,0.6722689075630253,21
PO02327,SUP025,2024-01-14,2024-01-24,847,GR02327,2024-02-04,844,9,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,11,21,0.9964580873671782,0.0106635071090047,1,2024,1,1,11.052941176470588,0.31176470588235294,1.0529411764705883,0.010581327121702724,0.6882352941176471,10
PO00747,SUP021,2024-01-14,2024-01-28,172,GR00747,2024-01-28,167,1,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,0.9709302325581396,0.0059880239520958,0,2024,1,1,15.006993006993007,0.27972027972027974,1.006993006993007,0.011815661532781787,0.7202797202797202,14
PO05422,SUP028,2024-01-14,2024-01-28,219,GR05422,2024-01-28,215,0,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,0,14,0.9817351598173516,0.0,0,2024,1,1,14.854545454545455,0.2787878787878788,0.8545454545454545,0.004629240157071351,0.7212121212121212,14
PO02744,SUP001,2024-01-14,2024-02-04,256,GR02744,2024-02-04,252,4,PT Saefullah,373.36,Electronic,Domestic,0,21,0.984375,0.0158730158730158,0,2024,1,1,21.99290780141844,0.2978723404255319,0.9929078014184397,0.011040820072668767,0.7021276595744681,21
PO04079,SUP020,2024-01-15,2024-02-05,327,GR04079,2024-02-05,323,2,Perum Prasasta Marpaung,146.21,Electronic,Asia,0,21,0.9877675840978594,0.0061919504643962,0,2024,1,1,22.359712230215827,0.4316546762589928,1.3597122302158273,0.010699557599215521,0.5683453237410072,21
PO03105,SUP021,2024-01-15,2024-01-29,72,GR03105,2024-01-29,71,0,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,0.9861111111111112,0.0,0,2024,1,1,15.0,0.2777777777777778,1.0,0.011775191827360358,0.7222222222222222,14
PO02736,SUP015,2024-01-15,2024-01-25,429,GR02736,2024-01-25,429,6,UD Hutapea Pradipta,71.16,Services,Europe,0,10,1.0,0.0139860139860139,0,2024,1,1,11.387096774193548,0.4435483870967742,1.3870967741935485,0.01115795849235688,0.5564516129032258,10
PO01318,SUP012,2024-01-15,2024-01-29,691,GR01318,2024-01-31,689,3,PT Haryanti (Persero) Tbk,55.45,Packaging,Domestic,2,16,0.9971056439942112,0.0043541364296081,1,2024,1,1,14.75,0.25,0.75,0.011289024981607656,0.75,14
PO03899,SUP001,2024-01-15,2024-02-05,931,GR03899,2024-02-05,929,18,PT Saefullah,373.36,Electronic,Domestic,0,21,0.9978517722878624,0.0193756727664155,0,2024,1,1,21.985915492957748,0.29577464788732394,0.9859154929577465,0.011074849620558535,0.704225352112676,21
PO02377,SUP015,2024-01-15,2024-01-25,52,GR02377,2024-01-26,51,0,UD Hutapea Pradipta,71.16,Services,Europe,1,11,0.9807692307692308,0.0,1,2024,1,1,11.376,0.44,1.376,0.011180582936306136,0.56,10
PO03059,SUP014,2024-01-15,2024-02-09,721,GR03059,2024-02-09,720,5,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,0.9986130374479888,0.0069444444444444,0,2024,1,1,26.525547445255473,0.39416058394160586,1.5255474452554745,0.011547749895870325,0.6058394160583942,25
PO06998,SUP008,2024-01-15,2024-02-09,759,GR06998,2024-02-11,757,13,CV Anggraini,118.02,Chemical,Asia,2,27,0.997364953886693,0.0171730515191545,1,2024,1,1,26.22962962962963,0.37037037037037035,1.2296296296296296,0.011283024433185563,0.6296296296296297,25
